,name,description,discovery date
1194,Kepler-267 b,"Kepler-266 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 6.71 Earths, it takes 6.6 days to complete one orbit of its star, and is 0.071 AU from its star. Its discovery was announced in 2014.",2014
1195,Kepler-267 c,"Kepler-266 c is a Neptune-like exoplanet that orbits a G-type star. Its mass is 14.4 Earths, it takes 107.7 days to complete one orbit of its star, and is 0.457 AU from its star. Its discovery was announced in 2014.",2014
1196,Kepler-267 d,"Kepler-267 b is a super Earth exoplanet that orbits a K-type star. Its mass is 37.9 Earths, it takes 3.4 days to complete one orbit of its star, and is 0.037 AU from its star. Its discovery was announced in 2014.",2014
1197,Kepler-268 b,"Kepler-267 c is a Neptune-like exoplanet that orbits a K-type star. Its mass is 5.18 Earths, it takes 6.9 days to complete one orbit of its star, and is 0.06 AU from its star. Its discovery was announced in 2014.",2014
1198,Kepler-268 c,"Kepler-267 d is a Neptune-like exoplanet that orbits a K-type star. Its mass is 5.77 Earths, it takes 28.5 days to complete one orbit of its star, and is 0.154 AU from its star. Its discovery was announced in 2014.",2014
1199,Kepler-269 b,"Kepler-268 b is a Neptune-like exoplanet that orbits an F-type star. Its mass is 7.04 Earths, it takes 25.9 days to complete one orbit of its star, and is 0.18 AU from its star. Its discovery was announced in 2014.",2014
1200,Kepler-269 c,"Kepler-268 c is a Neptune-like exoplanet that orbits an F-type star. Its mass is 11.4 Earths, it takes 83.4 days to complete one orbit of its star, and is 0.391 AU from its star. Its discovery was announced in 2014.",2011
1201,Kepler-26 b,"Kepler-269 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 6.66 Earths, it takes 5.3 days to complete one orbit of its star, and is 0.061 AU from its star. Its discovery was announced in 2014.",2011
1202,Kepler-26 c,"Kepler-269 c is a super Earth exoplanet that orbits a G-type star. Its mass is 3.5 Earths, it takes 8.1 days to complete one orbit of its star, and is 0.081 AU from its star. Its discovery was announced in 2014.",2014
1203,Kepler-26 d,"Kepler-26 b is a Neptune-like exoplanet that orbits a K-type star. Its mass is 5.12 Earths, it takes 12.3 days to complete one orbit of its star, and is 0.08551 AU from its star. Its discovery was announced in 2011.",2014
1204,Kepler-26 e,"Kepler-26 c is a Neptune-like exoplanet that orbits a K-type star. Its mass is 6.2 Earths, it takes 17.3 days to complete one orbit of its star, and is 0.10725 AU from its star. Its discovery was announced in 2011.",2014
1205,Kepler-270 b,"Kepler-26 d is a super Earth exoplanet that orbits a K-type star. Its mass is 1.24 Earths, it takes 3.5 days to complete one orbit of its star, and is 0.039 AU from its star. Its discovery was announced in 2014.",2014
1206,Kepler-270 c,"Kepler-26 e is a Neptune-like exoplanet that orbits a K-type star. Its mass is 6.39 Earths, it takes 46.8 days to complete one orbit of its star, and is 0.22 AU from its star. Its discovery was announced in 2014.",2014
1207,Kepler-271 b,"Kepler-270 b is a super Earth exoplanet that orbits an F-type star. Its mass is 4.7 Earths, it takes 11.5 days to complete one orbit of its star, and is 0.107 AU from its star. Its discovery was announced in 2014.",2014
1208,Kepler-271 c,"Kepler-270 c is a super Earth exoplanet that orbits an F-type star. Its mass is 3.78 Earths, it takes 25.3 days to complete one orbit of its star, and is 0.18 AU from its star. Its discovery was announced in 2014.",2016
1209,Kepler-271 d,"Kepler-271 b is a super Earth exoplanet that orbits a G-type star. Its mass is 2.04 Earths, it takes 10.4 days to complete one orbit of its star, and is 0.0881 AU from its star. Its discovery was announced in 2014.",2014
1210,Kepler-272 b,"Kepler-271 c is a terrestrial exoplanet that orbits a G-type star. Its mass is 0.809 Earths, it takes 7.4 days to complete one orbit of its star, and is 0.0702 AU from its star. Its discovery was announced in 2014.",2014
1211,Kepler-272 c,"Kepler-271 d is a terrestrial exoplanet that orbits a G-type star. Its mass is 0.219 Earths, it takes 5.2 days to complete one orbit of its star, and is 0.0558 AU from its star. Its discovery was announced in 2016.",2014
1212,Kepler-272 d,"Kepler-272 b is a super Earth exoplanet that orbits a K-type star. Its mass is 0.245 Jupiters, it takes 3 days to complete one orbit of its star, and is 0.038 AU from its star. Its discovery was announced in 2014.",2014
1213,Kepler-273 b,"Kepler-272 c is a super Earth exoplanet that orbits a K-type star. Its mass is 0.308 Jupiters, it takes 6.1 days to complete one orbit of its star, and is 0.061 AU from its star. Its discovery was announced in 2014.",2014
1214,Kepler-273 c,"Kepler-272 d is a Neptune-like exoplanet that orbits a K-type star. Its mass is 5.69 Earths, it takes 10.9 days to complete one orbit of its star, and is 0.091 AU from its star. Its discovery was announced in 2014.",2014
1215,Kepler-274 b,"Kepler-273 b is a super Earth exoplanet that orbits a G-type star. Its mass is 2.86 Earths, it takes 2.9 days to complete one orbit of its star, and is 0.037 AU from its star. Its discovery was announced in 2014.",2014
1216,Kepler-274 c,"Kepler-273 c is a super Earth exoplanet that orbits a G-type star. Its mass is 4.58 Earths, it takes 8 days to complete one orbit of its star, and is 0.073 AU from its star. Its discovery was announced in 2014.",2014
1217,Kepler-275 b,"Kepler-274 b is a super Earth exoplanet that orbits an F-type star. Its mass is 2.99 Earths, it takes 11.6 days to complete one orbit of its star, and is 0.101 AU from its star. Its discovery was announced in 2014.",2014
1218,Kepler-275 c,"Kepler-274 c is a super Earth exoplanet that orbits an F-type star. Its mass is 4.04 Earths, it takes 33.2 days to complete one orbit of its star, and is 0.204 AU from its star. Its discovery was announced in 2014.",2014
1219,Kepler-275 d,"Kepler-275 b is a Neptune-like exoplanet that orbits an F-type star. Its mass is 6.08 Earths, it takes 10.3 days to complete one orbit of its star, and is 0.098 AU from its star. Its discovery was announced in 2014.",2014
1220,Kepler-276 b,"Kepler-275 c is a Neptune-like exoplanet that orbits an F-type star. Its mass is 11.4 Earths, it takes 16.1 days to complete one orbit of its star, and is 0.132 AU from its star. Its discovery was announced in 2014.",2013
1221,Kepler-276 c,"Kepler-275 d is a Neptune-like exoplanet that orbits an F-type star. Its mass is 11.1 Earths, it takes 35.7 days to complete one orbit of its star, and is 0.224 AU from its star. Its discovery was announced in 2014.",2013
1222,Kepler-276 d,"Kepler-276 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 8.6 Earths, it takes 14.1 days to complete one orbit of its star, and is 0.119 AU from its star. Its discovery was announced in 2014.",2013
1223,Kepler-277 b,"Kepler-276 c is a super Earth exoplanet that orbits a G-type star. Its mass is 16.6 Earths, it takes 31.9 days to complete one orbit of its star, and is 0.1994 AU from its star. Its discovery was announced in 2013.",2013
1224,Kepler-277 c,"Kepler-276 d is a super Earth exoplanet that orbits a G-type star. Its mass is 16.3 Earths, it takes 48.6 days to complete one orbit of its star, and is 0.2642 AU from its star. Its discovery was announced in 2013.",2014
1225,Kepler-278 b,"Kepler-277 b is a gas giant exoplanet that orbits a G-type star. Its mass is 0.275 Jupiters, it takes 17.3 days to complete one orbit of its star, and is 0.1385 AU from its star. Its discovery was announced in 2013.",2014
1226,Kepler-278 c,"Kepler-277 c is a gas giant exoplanet that orbits a G-type star. Its mass is 0.202 Jupiters, it takes 33 days to complete one orbit of its star, and is 0.2129 AU from its star. Its discovery was announced in 2013.",2014
1227,Kepler-279 b,"Kepler-278 b is a Neptune-like exoplanet that orbits a K-type star. Its mass is 15.6 Earths, it takes 30.2 days to complete one orbit of its star, and is 0.207 AU from its star. Its discovery was announced in 2014.",2013
1228,Kepler-279 c,"Kepler-278 c is a Neptune-like exoplanet that orbits a K-type star. Its mass is 12.6 Earths, it takes 51.1 days to complete one orbit of its star, and is 0.294 AU from its star. Its discovery was announced in 2014.",2013
1229,Kepler-279 d,"Kepler-279 b is a Neptune-like exoplanet that orbits an F-type star. Its mass is 12.8 Earths, it takes 12.3 days to complete one orbit of its star, and is 0.112 AU from its star. Its discovery was announced in 2014.",2011
1230,Kepler-27 b,"Kepler-279 c is a gas giant exoplanet that orbits an F-type star. Its mass is 0.155 Jupiters, it takes 35.7 days to complete one orbit of its star, and is 0.2236 AU from its star. Its discovery was announced in 2013.",2011
1231,Kepler-27 c,"Kepler-279 d is a Neptune-like exoplanet that orbits an F-type star. Its mass is 37.5 Earths, it takes 54.4 days to complete one orbit of its star, and is 0.2901 AU from its star. Its discovery was announced in 2013.",2014
1232,Kepler-280 b,"Kepler-27 b is a gas giant exoplanet that orbits a G-type star. Its mass is 9.11 Jupiters, it takes 15.3 days to complete one orbit of its star, and is 0.118 AU from its star. Its discovery was announced in 2011.",2014
1233,Kepler-280 c,"Kepler-27 c is a gas giant exoplanet that orbits a G-type star. Its mass is 13.8 Jupiters, it takes 31.3 days to complete one orbit of its star, and is 0.191 AU from its star. Its discovery was announced in 2011.",2014
1234,Kepler-281 b,"Kepler-280 b is a super Earth exoplanet that orbits a G-type star. Its mass is 2.7 Earths, it takes 2.1 days to complete one orbit of its star, and is 0.032 AU from its star. Its discovery was announced in 2014.",2014
1235,Kepler-281 c,"Kepler-280 c is a super Earth exoplanet that orbits a G-type star. Its mass is 4.7 Earths, it takes 4.8 days to complete one orbit of its star, and is 0.056 AU from its star. Its discovery was announced in 2014.",2014
1236,Kepler-282 b,"Kepler-281 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 8.35 Earths, it takes 14.6 days to complete one orbit of its star, and is 0.117 AU from its star. Its discovery was announced in 2014.",2014
1237,Kepler-282 c,"Kepler-281 c is a Neptune-like exoplanet that orbits a G-type star. Its mass is 24.4 Earths, it takes 36.3 days to complete one orbit of its star, and is 0.215 AU from its star. Its discovery was announced in 2014.",2013
1238,Kepler-282 d,"Kepler-282 b is a super Earth exoplanet that orbits a G-type star. Its mass is 1.01 Earths, it takes 9.2 days to complete one orbit of its star, and is 0.082 AU from its star. Its discovery was announced in 2014.",2013
1239,Kepler-282 e,"Kepler-282 c is a super Earth exoplanet that orbits a G-type star. Its mass is 1.87 Earths, it takes 13.6 days to complete one orbit of its star, and is 0.106 AU from its star. Its discovery was announced in 2014.",2014
1240,Kepler-283 b,"Kepler-282 d is a super Earth exoplanet that orbits a G-type star. Its mass is 0.192 Jupiters, it takes 24.8 days to complete one orbit of its star, and is 0.154 AU from its star. Its discovery was announced in 2013.",2014
1241,Kepler-283 c,"Kepler-282 e is a gas giant exoplanet that orbits a G-type star. Its mass is 0.177 Jupiters, it takes 44.3 days to complete one orbit of its star, and is 0.2269 AU from its star. Its discovery was announced in 2013.",2014
1242,Kepler-284 b,"Kepler-283 b is a Neptune-like exoplanet that orbits a K-type star. Its mass is 5.18 Earths, it takes 11 days to complete one orbit of its star, and is 0.082 AU from its star. Its discovery was announced in 2014.",2014
1243,Kepler-284 c,"Kepler-283 c is a super Earth exoplanet that orbits a K-type star. Its mass is 3.97 Earths, it takes 92.7 days to complete one orbit of its star, and is 0.341 AU from its star. Its discovery was announced in 2014.",2014
1244,Kepler-285 b,"Kepler-284 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 5.65 Earths, it takes 12.7 days to complete one orbit of its star, and is 0.104 AU from its star. Its discovery was announced in 2014.",2014
1245,Kepler-285 c,"Kepler-284 c is a Neptune-like exoplanet that orbits a G-type star. Its mass is 7.32 Earths, it takes 37.5 days to complete one orbit of its star, and is 0.213 AU from its star. Its discovery was announced in 2014.",2014
1246,Kepler-286 b,"Kepler-285 b is a super Earth exoplanet that orbits a G-type star. Its mass is 2.36 Earths, it takes 2.6 days to complete one orbit of its star, and is 0.036 AU from its star. Its discovery was announced in 2014.",2014
1247,Kepler-286 c,"Kepler-285 c is a super Earth exoplanet that orbits a G-type star. Its mass is 1.46 Earths, it takes 6.2 days to complete one orbit of its star, and is 0.064 AU from its star. Its discovery was announced in 2014.",2014
1248,Kepler-286 d,"Kepler-286 b is a super Earth exoplanet that orbits a G-type star. Its mass is 2.07 Earths, it takes 1.8 days to complete one orbit of its star, and is 0.027 AU from its star. Its discovery was announced in 2014.",2014
1249,Kepler-286 e,"Kepler-286 c is a super Earth exoplanet that orbits a G-type star. Its mass is 2.45 Earths, it takes 3.5 days to complete one orbit of its star, and is 0.042 AU from its star. Its discovery was announced in 2014.",2014
1250,Kepler-287 b,"Kepler-286 d is a super Earth exoplanet that orbits a G-type star. Its mass is 2.33 Earths, it takes 5.9 days to complete one orbit of its star, and is 0.061 AU from its star. Its discovery was announced in 2014.",2014
1251,Kepler-287 c,"Kepler-286 e is a super Earth exoplanet that orbits a G-type star. Its mass is 3.78 Earths, it takes 29.2 days to complete one orbit of its star, and is 0.176 AU from its star. Its discovery was announced in 2014.",2014
1252,Kepler-288 b,"Kepler-287 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 6.04 Earths, it takes 20.3 days to complete one orbit of its star, and is 0.145 AU from its star. Its discovery was announced in 2014.",2014
