,Unnamed: 0,index,row,name,light years from earth,planet mass,stellar magnitude,discovery date,planet type,planet radius,orbital period,solar system name,planet discovery method,host temperature (Cº),host mass,host radius,Tª type,distance type,planet radius [0],indice masa
2204,2204,2204,3623,Kepler-866 b,2251.0,3.29 Earths,15.797,2016,Super Earth,1.63 x Earth,2.6 days,Kepler-865,Transit,2696.6666666666665,0.93,0.92,muy caliente,criogenia,1.63,3.29
2205,2205,2205,3624,Kepler-867 b,2688.0,19.4 Earths,14.885,2016,Neptune-like,0.414 x Jupiter,150.2 days,Kepler-866,Transit,2241.6666666666665,0.75,0.71,muy caliente,criogenia,0.414,19.4
2206,2206,2206,3625,Kepler-868 b,4139.0,4.86 Earths,15.618,2016,Super Earth,2.05 x Earth,5 days,Kepler-867,Transit,2680.555555555556,0.92,0.91,muy caliente,criogenia,2.05,4.86
2207,2207,2207,3626,Kepler-869 b,3122.0,12.7 Earths,14.969,2016,Neptune-like,0.322 x Jupiter,40.4 days,Kepler-868,Transit,2721.111111111112,0.93,0.89,muy caliente,criogenia,0.322,12.7
2208,2208,2208,3627,Kepler-870 b,4016.0,8.15 Earths,15.222,2016,Neptune-like,0.248 x Jupiter,21.4 days,Kepler-869,Transit,2748.8888888888887,0.97,0.95,muy caliente,criogenia,0.248,8.15
2209,2209,2209,3628,Kepler-871 b,5529.0,13.5 Earths,15.642,2016,Neptune-like,0.334 x Jupiter,22 days,Kepler-87,Transit,2713.333333333333,1.1,1.82,muy caliente,criogenia,0.334,13.5
2210,2210,2210,3629,Kepler-872 b,3634.0,4.62 Earths,15.071,2016,Super Earth,1.99 x Earth,2.6 days,Kepler-87,Transit,2713.333333333333,1.1,1.82,muy caliente,criogenia,1.99,4.62
2211,2211,2211,3630,Kepler-873 b,4557.0,13.5 Earths,14.795,2016,Neptune-like,0.335 x Jupiter,20.6 days,Kepler-870,Transit,2856.111111111112,1.01,1.02,muy caliente,criogenia,0.335,13.5
2212,2212,2212,3631,Kepler-874 b,3497.0,14.7 Earths,14.694,2016,Neptune-like,0.352 x Jupiter,40.1 days,Kepler-871,Transit,2931.6666666666665,1.11,1.14,muy caliente,criogenia,0.352,14.7
2213,2213,2213,3632,Kepler-875 b,4058.0,8.75 Earths,15.21,2016,Neptune-like,0.259 x Jupiter,27.5 days,Kepler-872,Transit,2881.111111111112,1.05,1.08,muy caliente,criogenia,0.259,8.75
2214,2214,2214,3633,Kepler-876 b,2398.0,2.63 Earths,15.33,2016,Super Earth,1.43 x Earth,5.1 days,Kepler-873,Transit,3026.111111111112,1.18,1.27,muy caliente,criogenia,1.43,2.63
2215,2215,2215,3634,Kepler-877 b,1866.0,5.14 Earths,14.523,2016,Neptune-like,2.12 x Earth,18.5 days,Kepler-874,Transit,2946.6666666666665,1.09,1.13,muy caliente,criogenia,2.12,5.14
2216,2216,2216,3635,Kepler-878 b,1850.0,4.38 Earths,14.79,2016,Super Earth,1.93 x Earth,25.9 days,Kepler-875,Transit,2912.222222222222,1.06,1.11,muy caliente,criogenia,1.93,4.38
2217,2217,2217,3636,Kepler-879 b,2518.0,7.13 Earths,14.238,2016,Neptune-like,0.229 x Jupiter,33.4 days,Kepler-876,Transit,2413.333333333333,0.81,0.77,muy caliente,criogenia,0.229,7.13
2218,2218,2218,3637,Kepler-87 b,4168.0,1.02 Jupiters,14.587,2013,Gas Giant,1.204 x Jupiter,114.7 days,Kepler-877,Transit,2525.0,0.85,0.81,muy caliente,criogenia,1.204,1.02
2219,2219,2219,3638,Kepler-87 c,4168.0,6.4 Earths,14.587,2013,Neptune-like,0.548 x Jupiter,191.2 days,Kepler-878,Transit,2404.4444444444443,0.81,0.77,muy caliente,criogenia,0.548,6.4
2220,2220,2220,3639,Kepler-880 b,2195.0,7.56 Earths,11.964,2016,Neptune-like,0.237 x Jupiter,7.7 days,Kepler-879,Transit,2820.0,1.02,1.02,muy caliente,criogenia,0.237,7.56
2221,2221,2221,3640,Kepler-881 b,4449.0,3.82 Earths,15.177,2016,Super Earth,1.78 x Earth,4.4 days,KOI-142,Radial Velocity,2638.8888888888887,0.99,0.9,muy caliente,criogenia,1.78,3.82
2222,2222,2222,3641,Kepler-882 b,1713.0,2.04 Earths,14.077,2016,Super Earth,1.23 x Earth,4 days,Kepler-880,Transit,3358.333333333333,1.46,1.74,muy caliente,criogenia,1.23,2.04
2223,2223,2223,3642,Kepler-883 b,1791.0,3.82 Earths,13.007,2016,Super Earth,1.78 x Earth,13 days,Kepler-881,Transit,2913.8888888888887,1.06,1.09,muy caliente,criogenia,1.78,3.82
2224,2224,2224,3643,Kepler-884 b,1370.0,2.04 Earths,13.047,2016,Super Earth,1.23 x Earth,5.7 days,Kepler-882,Transit,2644.4444444444443,0.9,0.87,muy caliente,criogenia,1.23,2.04
2225,2225,2225,3644,Kepler-885 b,2062.0,6.8 Earths,12.788,2016,Neptune-like,0.223 x Jupiter,18.1 days,Kepler-883,Transit,3000.0,1.06,1.09,muy caliente,criogenia,0.223,6.8
2226,2226,2226,3645,Kepler-886 b,2796.0,2.92 Earths,13.894,2016,Super Earth,1.52 x Earth,6.2 days,Kepler-884,Transit,2777.222222222222,1.0,0.94,muy caliente,criogenia,1.52,2.92
2227,2227,2227,3646,Kepler-887 b,2711.0,4.04 Earths,13.45,2016,Super Earth,1.84 x Earth,20.4 days,Kepler-885,Transit,3039.4444444444443,1.21,1.35,muy caliente,criogenia,1.84,4.04
2228,2228,2228,3647,Kepler-887 c,2711.0,1.51 Earths,13.45,2016,Super Earth,1.13 x Earth,7.6 days,Kepler-886,Transit,2990.0,1.1,1.16,muy caliente,criogenia,1.13,1.51
2229,2229,2229,3648,Kepler-888 b,1347.0,3.75 Earths,12.981,2016,Super Earth,1.76 x Earth,70.7 days,Kepler-887,Transit,3043.333333333333,1.19,1.29,muy caliente,criogenia,1.76,3.75
2230,2230,2230,3649,Kepler-889 b,1673.0,1.32 Earths,12.68,2016,Super Earth,1.09 x Earth,3.7 days,Kepler-887,Transit,3043.333333333333,1.19,1.29,muy caliente,criogenia,1.09,1.32
2231,2231,2231,3650,Kepler-88 d,1106.0,3.05046 Jupiters,13.11,2020,Gas Giant,1.17 x Jupiter,3.8 years,Kepler-888,Transit,2866.111111111112,0.97,0.9,muy caliente,criogenia,1.17,3.05046
2232,2232,2232,3651,Kepler-890 b,4524.0,0.184 Jupiters,15.136,2016,Gas Giant,0.793 x Jupiter,52.8 days,Kepler-889,Transit,2913.8888888888887,1.14,1.25,muy caliente,criogenia,0.793,0.184
2233,2233,2233,3652,Kepler-891 b,4475.0,33.6 Earths,15.273,2016,Neptune-like,0.572 x Jupiter,53.4 days,Kepler-890,Transit,2910.0,1.09,1.13,muy caliente,criogenia,0.572,33.6
2234,2234,2234,3653,Kepler-892 b,2088.0,8.3 Earths,15.59,2016,Neptune-like,0.251 x Jupiter,13.8 days,Kepler-891,Transit,2872.777777777778,1.06,1.07,muy caliente,criogenia,0.251,8.3
2235,2235,2235,3654,Kepler-893 b,3967.0,9.43 Earths,15.174,2016,Neptune-like,0.27 x Jupiter,6.3 days,Kepler-892,Transit,2239.4444444444443,0.75,0.72,muy caliente,criogenia,0.27,9.43
2236,2236,2236,3655,Kepler-894 b,3556.0,8.15 Earths,15.406,2016,Neptune-like,0.248 x Jupiter,9.8 days,Kepler-893,Transit,2835.555555555556,1.0,0.99,muy caliente,criogenia,0.248,8.15
2237,2237,2237,3656,Kepler-895 b,1683.0,2.99 Earths,15.98,2016,Super Earth,1.54 x Earth,2.8 days,Kepler-894,Transit,2715.0,0.87,0.85,muy caliente,criogenia,1.54,2.99
2238,2238,2238,3657,Kepler-896 b,2923.0,6.94 Earths,15.431,2016,Neptune-like,0.226 x Jupiter,144.5 days,Kepler-895,Transit,1999.4444444444443,0.65,0.61,muy caliente,criogenia,0.226,6.94
2239,2239,2239,3658,Kepler-897 b,3742.0,6.3 Earths,15.079,2016,Neptune-like,0.213 x Jupiter,8 days,Kepler-896,Transit,2525.555555555556,0.84,0.81,muy caliente,criogenia,0.213,6.3
2240,2240,2240,3659,Kepler-898 b,1562.0,2.83 Earths,15.939,2016,Super Earth,1.49 x Earth,5.9 days,Kepler-897,Transit,2846.111111111112,1.03,1.04,muy caliente,criogenia,1.49,2.83
2241,2241,2241,3660,Kepler-899 b,3386.0,7.65 Earths,15.382,2016,Neptune-like,0.239 x Jupiter,19.2 days,Kepler-898,Transit,1948.3333333333333,0.65,0.62,muy caliente,criogenia,0.239,7.65
2242,2242,2242,3661,Kepler-8 b,3435.0,0.59 Jupiters,13.9,2010,Gas Giant,1.416 x Jupiter,3.5 days,Kepler-899,Transit,2710.555555555556,0.93,0.91,muy caliente,criogenia,1.416,0.59
2243,2243,2243,3662,Kepler-900 b,1647.0,4.98 Earths,14.945,2016,Super Earth,2.08 x Earth,7 days,Kepler-9,Transit,2810.0,1.02,0.96,muy caliente,criogenia,2.08,4.98
2244,2244,2244,3663,Kepler-901 b,786.0,2.45 Earths,14.68,2016,Super Earth,1.37 x Earth,3.5 days,Kepler-9,Transit,2810.0,1.02,0.96,muy caliente,criogenia,1.37,2.45
2245,2245,2245,3664,Kepler-902 b,2949.0,6.99 Earths,14.858,2016,Neptune-like,0.227 x Jupiter,40.1 days,Kepler-9,Transit,2810.0,1.02,0.96,muy caliente,criogenia,0.227,6.99
2246,2246,2246,3665,Kepler-903 b,2704.0,4.7 Earths,14.615,2016,Super Earth,2.01 x Earth,10.4 days,KOI-351,Transit,2980.0,1.2,1.2,muy caliente,criogenia,2.01,4.7
2247,2247,2247,3666,Kepler-903 c,2704.0,6.94 Earths,14.615,2016,Neptune-like,0.226 x Jupiter,62.9 days,Kepler-900,Transit,2288.8888888888887,0.78,0.73,muy caliente,criogenia,0.226,6.94
2248,2248,2248,3667,Kepler-904 b,3755.0,3.78 Earths,14.392,2016,Super Earth,1.77 x Earth,3 days,Kepler-901,Transit,1926.6666666666663,0.59,0.57,muy caliente,criogenia,1.77,3.78
2249,2249,2249,3668,Kepler-905 b,1700.0,2.57 Earths,13.95,2016,Super Earth,1.41 x Earth,5.1 days,Kepler-902,Transit,2739.4444444444443,0.95,0.93,muy caliente,criogenia,1.41,2.57
2250,2250,2250,3669,Kepler-906 b,2473.0,5.1 Earths,13.918,2016,Neptune-like,2.11 x Earth,41.7 days,Kepler-903,Transit,2758.8888888888887,0.98,0.97,muy caliente,criogenia,2.11,5.1
2251,2251,2251,3670,Kepler-907 b,1148.0,1.87 Earths,11.462,2016,Super Earth,1.2 x Earth,15.9 days,Kepler-903,Transit,2758.8888888888887,0.98,0.97,muy caliente,criogenia,1.2,1.87
2252,2252,2252,3671,Kepler-908 b,816.0,1.98 Earths,11.465,2016,Super Earth,1.22 x Earth,1.3 days,Kepler-904,Transit,3024.4444444444443,1.16,1.25,muy caliente,criogenia,1.22,1.98
2253,2253,2253,3672,Kepler-909 b,1037.0,2.76 Earths,11.51,2016,Super Earth,1.47 x Earth,13.9 days,Kepler-905,Transit,2636.111111111112,0.95,0.86,muy caliente,criogenia,1.47,2.76
2254,2254,2254,3673,Kepler-90b,2544.0,2.27 Earths,13.74,2013,Super Earth,1.31 x Earth,7 days,Kepler-906,Transit,2955.0,1.06,1.02,muy caliente,criogenia,1.31,2.27
2255,2255,2255,3674,Kepler-90c,2544.0,1.81 Earths,13.74,2013,Super Earth,1.19 x Earth,8.7 days,Kepler-907,Transit,2994.4444444444443,1.08,1.38,muy caliente,criogenia,1.19,1.81
2256,2256,2256,3675,Kepler-90d,2544.0,8.6 Earths,13.74,2013,Neptune-like,0.256 x Jupiter,59.7 days,Kepler-908,Transit,2920.555555555556,1.11,1.12,muy caliente,criogenia,0.256,8.6
2257,2257,2257,3676,Kepler-90e,2544.0,7.56 Earths,13.74,2013,Neptune-like,0.237 x Jupiter,91.9 days,Kepler-909,Transit,3021.111111111112,1.17,1.23,muy caliente,criogenia,0.237,7.56
2258,2258,2258,3677,Kepler-90f,2544.0,8.65 Earths,13.74,2013,Neptune-like,0.257 x Jupiter,124.9 days,Kepler-91,Transit,2130.0,1.31,6.3,muy caliente,criogenia,0.257,8.65
2259,2259,2259,3678,Kepler-90g,2544.0,0.8 Jupiters,13.74,2013,Gas Giant,0.723 x Jupiter,210.6 days,Kepler-910,Transit,3063.333333333333,1.26,1.5,muy caliente,criogenia,0.723,0.8
2260,2260,2260,3679,Kepler-90h,2544.0,1.2 Jupiters,13.74,2013,Gas Giant,1.008 x Jupiter,331.6 days,Kepler-911,Transit,2997.777777777778,1.34,1.99,muy caliente,criogenia,1.008,1.2
2261,2261,2261,3680,Kepler-90 i,2544.0,2.3 Earths,13.74,2017,Super Earth,1.32 x Earth,14.4 days,Kepler-912,Transit,2934.4444444444443,1.07,1.11,muy caliente,criogenia,1.32,2.3
2262,2262,2262,3681,Kepler-910 b,1311.0,0.477 Earths,11.529,2016,Terrestrial,0.82 x Earth,2.4 days,Kepler-913,Transit,2206.111111111112,0.63,0.61,muy caliente,criogenia,0.82,0.477
2263,2263,2263,3682,Kepler-911 b,1850.0,7.27 Earths,11.829,2016,Neptune-like,0.232 x Jupiter,20.3 days,Kepler-914,Transit,2867.222222222222,1.1,1.15,muy caliente,criogenia,0.232,7.27
2264,2264,2264,3683,Kepler-912 b,4126.0,8.25 Earths,15.326,2016,Neptune-like,0.25 x Jupiter,2.5 days,Kepler-915,Transit,3031.6666666666665,1.21,1.38,muy caliente,criogenia,0.25,8.25
2265,2265,2265,3684,Kepler-913 b,1947.0,4.9 Earths,15.739,2016,Super Earth,2.06 x Earth,10.3 days,Kepler-916,Transit,2517.777777777778,0.85,0.81,muy caliente,criogenia,2.06,4.9
2266,2266,2266,3685,Kepler-914 b,2212.0,2.48 Earths,13.548,2016,Super Earth,1.38 x Earth,4.4 days,Kepler-917,Transit,2612.222222222222,0.8,0.76,muy caliente,criogenia,1.38,2.48
2267,2267,2267,3686,Kepler-915 b,2629.0,2.86 Earths,13.241,2016,Super Earth,1.5 x Earth,4.6 days,Kepler-918,Transit,2951.111111111112,1.11,1.14,muy caliente,criogenia,1.5,2.86
2268,2268,2268,3687,Kepler-916 b,2508.0,3.75 Earths,15.175,2016,Super Earth,1.76 x Earth,32.3 days,Kepler-919,Transit,2998.333333333333,1.15,1.21,muy caliente,criogenia,1.76,3.75
2269,2269,2269,3688,Kepler-917 b,3350.0,4.31 Earths,15.853,2016,Super Earth,1.91 x Earth,3 days,Kepler-92,Transit,2870.555555555556,0.96,1.53,muy caliente,criogenia,1.91,4.31
2270,2270,2270,3689,Kepler-918 b,4061.0,3.68 Earths,14.955,2016,Super Earth,1.74 x Earth,4.9 days,Kepler-92,Transit,2870.555555555556,0.96,1.53,muy caliente,criogenia,1.74,3.68
2271,2271,2271,3690,Kepler-919 b,3976.0,5.69 Earths,14.678,2016,Neptune-like,0.201 x Jupiter,11 days,Kepler-92,Transit,2870.555555555556,0.96,1.53,muy caliente,criogenia,0.201,5.69
2272,2272,2272,3691,Kepler-91 b,4386.0,0.81 Jupiters,12.476,2013,Gas Giant,1.367 x Jupiter,6.2 days,Kepler-920,Transit,2603.8888888888887,0.89,0.85,muy caliente,criogenia,1.367,0.81
2273,2273,2273,3692,Kepler-920 b,3021.0,6.44 Earths,15.268,2016,Neptune-like,0.216 x Jupiter,6.5 days,Kepler-920,Transit,2603.8888888888887,0.89,0.85,muy caliente,criogenia,0.216,6.44
2274,2274,2274,3693,Kepler-920 c,3021.0,13.8 Earths,15.268,2016,Neptune-like,0.339 x Jupiter,100.8 days,Kepler-921,Transit,2748.333333333333,0.93,0.91,muy caliente,criogenia,0.339,13.8
2275,2275,2275,3694,Kepler-921 b,2763.0,8.6 Earths,14.705,2016,Neptune-like,0.256 x Jupiter,51.3 days,Kepler-922,Transit,2752.777777777778,0.95,0.93,muy caliente,criogenia,0.256,8.6
2276,2276,2276,3695,Kepler-922 b,1820.0,2.6 Earths,13.745,2016,Super Earth,1.42 x Earth,0.9 days,Kepler-923,Transit,2928.8888888888887,1.11,1.26,muy caliente,criogenia,1.42,2.6
2277,2277,2277,3696,Kepler-923 b,3151.0,2.48 Earths,14.012,2016,Super Earth,1.38 x Earth,6.9 days,Kepler-924,Transit,3028.333333333333,1.14,1.23,muy caliente,criogenia,1.38,2.48
2278,2278,2278,3697,Kepler-924 b,3246.0,9.64 Earths,14.137,2016,Neptune-like,0.274 x Jupiter,61 days,Kepler-925,Transit,2198.333333333333,0.77,0.72,muy caliente,criogenia,0.274,9.64
2279,2279,2279,3698,Kepler-925 b,2032.0,6.08 Earths,15.816,2016,Neptune-like,0.209 x Jupiter,33.9 days,Kepler-926,Transit,2827.777777777778,1.01,1.01,muy caliente,criogenia,0.209,6.08
2280,2280,2280,3699,Kepler-926 b,2515.0,5.95 Earths,14.259,2016,Neptune-like,0.206 x Jupiter,52.1 days,Kepler-927,Transit,2792.777777777778,0.99,0.99,muy caliente,criogenia,0.206,5.95
2281,2281,2281,3700,Kepler-927 b,2867.0,3.61 Earths,14.601,2016,Super Earth,1.72 x Earth,9.1 days,Kepler-928,Transit,2213.333333333333,0.73,0.7,muy caliente,criogenia,1.72,3.61
2282,2282,2282,3701,Kepler-928 b,1735.0,3.15 Earths,15.323,2016,Super Earth,1.59 x Earth,3.9 days,Kepler-929,Transit,2862.777777777778,1.01,1.02,muy caliente,criogenia,1.59,3.15
2283,2283,2283,3702,Kepler-929 b,2675.0,1.41 Earths,14.504,2016,Super Earth,1.11 x Earth,0.9 days,Kepler-93,Transit,2751.6666666666665,1.09,0.98,muy caliente,criogenia,1.11,1.41
2284,2284,2284,3703,Kepler-92 b,1581.0,0.202 Jupiters,11.745,2013,Gas Giant,0.313 x Jupiter,13.7 days,Kepler-93,Radial Velocity,2751.6666666666665,1.09,0.98,muy caliente,criogenia,0.313,0.202
2285,2285,2285,3704,Kepler-92 c,1581.0,6.1 Earths,11.745,2013,Neptune-like,0.232 x Jupiter,26.7 days,Kepler-930,Transit,3121.6666666666665,1.25,1.4,muy caliente,criogenia,0.232,6.1
2286,2286,2286,3705,Kepler-92 d,1581.0,4.93 Earths,11.745,2015,Super Earth,2.067 x Earth,49.4 days,Kepler-931,Transit,2513.8888888888887,0.86,0.81,muy caliente,criogenia,2.067,4.93
2287,2287,2287,3706,Kepler-930 b,2952.0,5.18 Earths,13.763,2016,Neptune-like,2.13 x Earth,71.5 days,Kepler-932,Transit,2563.8888888888887,0.87,0.84,muy caliente,criogenia,2.13,5.18
2288,2288,2288,3707,Kepler-931 b,1598.0,2.33 Earths,14.488,2016,Super Earth,1.33 x Earth,8 days,Kepler-933,Transit,2572.222222222222,0.87,0.84,muy caliente,criogenia,1.33,2.33
2289,2289,2289,3708,Kepler-932 b,1559.0,2.45 Earths,14.136,2016,Super Earth,1.37 x Earth,1.9 days,Kepler-934,Transit,2380.555555555556,0.81,0.77,muy caliente,criogenia,1.37,2.45
2290,2290,2290,3709,Kepler-933 b,3008.0,6.62 Earths,15.438,2016,Neptune-like,0.219 x Jupiter,14.2 days,Kepler-935,Transit,2285.555555555556,0.78,0.73,muy caliente,criogenia,0.219,6.62
2291,2291,2291,3710,Kepler-934 b,1967.0,5.02 Earths,15.034,2016,Super Earth,2.09 x Earth,55.7 days,Kepler-936,Transit,2647.777777777778,0.92,0.89,muy caliente,criogenia,2.09,5.02
2292,2292,2292,3711,Kepler-935 b,1572.0,2.39 Earths,14.9,2016,Super Earth,1.35 x Earth,4.9 days,Kepler-937,Transit,2988.333333333333,1.15,1.22,muy caliente,criogenia,1.35,2.39
2293,2293,2293,3712,Kepler-936 b,2241.0,2.7 Earths,14.789,2016,Super Earth,1.45 x Earth,10.6 days,Kepler-937,Transit,2988.333333333333,1.15,1.22,muy caliente,criogenia,1.45,2.7
2294,2294,2294,3713,Kepler-937 b,4834.0,13.4 Earths,15.194,2016,Neptune-like,0.332 x Jupiter,67.7 days,Kepler-938,Transit,2676.111111111112,0.92,0.89,muy caliente,criogenia,0.332,13.4
2295,2295,2295,3714,Kepler-937 c,4834.0,7.61 Earths,15.194,2016,Neptune-like,0.238 x Jupiter,153.3 days,Kepler-939,Transit,2641.6666666666665,0.88,0.85,muy caliente,criogenia,0.238,7.61
2296,2296,2296,3715,Kepler-938 b,2809.0,5.56 Earths,15.004,2016,Neptune-like,2.22 x Earth,52.6 days,Kepler-94,Transit,2258.333333333333,0.81,0.76,muy caliente,criogenia,2.22,5.56
2297,2297,2297,3716,Kepler-939 b,3357.0,3.71 Earths,15.52,2016,Super Earth,1.75 x Earth,14.9 days,Kepler-94,Radial Velocity,2258.333333333333,0.81,0.76,muy caliente,criogenia,1.75,3.71
2298,2298,2298,3717,Kepler-93 b,314.0,3.1783 Earths,9.862,2014,Super Earth,1.569 x Earth,4.7 days,Kepler-940,Transit,2807.222222222222,0.97,0.96,muy caliente,lejos,1.569,3.1783
2299,2299,2299,3718,Kepler-93 c,314.0,3 Jupiters,9.862,2014,Gas Giant,Unknown,4 years,Kepler-941,Transit,2679.4444444444443,0.89,0.86,muy caliente,lejos,Unknown,3
2300,2300,2300,3719,Kepler-940 b,4296.0,11.1 Earths,15.497,2016,Neptune-like,0.298 x Jupiter,59.6 days,Kepler-942,Transit,2302.777777777778,0.81,0.75,muy caliente,criogenia,0.298,11.1
2301,2301,2301,3720,Kepler-941 b,3605.0,9.69 Earths,15.572,2016,Neptune-like,0.275 x Jupiter,17.4 days,Kepler-943,Transit,2720.0,0.93,0.91,muy caliente,criogenia,0.275,9.69
2302,2302,2302,3721,Kepler-942 b,711.0,5.18 Earths,13.066,2016,Neptune-like,2.13 x Earth,45 days,Kepler-944,Transit,2607.222222222222,0.86,0.83,muy caliente,criogenia,2.13,5.18
2303,2303,2303,3722,Kepler-943 b,4042.0,29.5 Earths,15.639,2016,Neptune-like,0.529 x Jupiter,49.8 days,Kepler-945,Transit,2778.8888888888887,0.97,0.97,muy caliente,criogenia,0.529,29.5
2304,2304,2304,3723,Kepler-944 b,3376.0,7.41 Earths,15.711,2016,Neptune-like,0.235 x Jupiter,43.3 days,Kepler-946,Transit,2749.4444444444443,0.94,0.93,muy caliente,criogenia,0.235,7.41
2305,2305,2305,3724,Kepler-945 b,5033.0,7.41 Earths,15.86,2016,Neptune-like,0.235 x Jupiter,31 days,Kepler-947,Transit,2662.222222222222,0.9,0.87,muy caliente,criogenia,0.235,7.41
2306,2306,2306,3725,Kepler-946 b,2995.0,4.38 Earths,14.923,2016,Super Earth,1.93 x Earth,11.8 days,Kepler-948,Transit,2757.222222222222,0.96,0.94,muy caliente,criogenia,1.93,4.38
2307,2307,2307,3726,Kepler-947 b,3875.0,5.82 Earths,15.752,2016,Neptune-like,0.203 x Jupiter,27 days,Kepler-949,Transit,2603.8888888888887,0.89,0.86,muy caliente,criogenia,0.203,5.82
2308,2308,2308,3727,Kepler-948 b,2884.0,4.08 Earths,14.786,2016,Super Earth,1.85 x Earth,7.8 days,Kepler-95,Transit,2768.333333333333,1.08,1.41,muy caliente,criogenia,1.85,4.08
2309,2309,2309,3728,Kepler-949 b,1866.0,8.8 Earths,14.508,2016,Neptune-like,0.26 x Jupiter,8.7 days,Kepler-950,Transit,2856.111111111112,1.02,1.02,muy caliente,criogenia,0.26,8.8
2310,2310,2310,3729,Kepler-94 b,629.0,10.84 Earths,12.857,2014,Neptune-like,0.313 x Jupiter,2.5 days,Kepler-951,Transit,2287.777777777778,0.77,0.73,muy caliente,criogenia,0.313,10.84
2311,2311,2311,3730,Kepler-94 c,629.0,9.836 Jupiters,12.857,2014,Gas Giant,1.11 x Jupiter,2.2 years,Kepler-952,Transit,2785.555555555556,1.0,0.99,muy caliente,criogenia,1.11,9.836
2312,2312,2312,3731,Kepler-950 b,4857.0,0.188 Jupiters,15.681,2016,Gas Giant,0.801 x Jupiter,98.7 days,Kepler-953,Transit,2611.111111111112,0.95,0.99,muy caliente,criogenia,0.801,0.188
2313,2313,2313,3732,Kepler-951 b,1331.0,26.7 Earths,14.491,2016,Neptune-like,0.499 x Jupiter,71.5 days,Kepler-953,Transit,2611.111111111112,0.95,0.99,muy caliente,criogenia,0.499,26.7
2314,2314,2314,3733,Kepler-952 b,3807.0,0.143 Jupiters,15.188,2016,Gas Giant,0.682 x Jupiter,130.4 days,Kepler-954,Transit,2374.4444444444443,0.82,0.76,muy caliente,criogenia,0.682,0.143
2315,2315,2315,3734,Kepler-953 b,783.0,16.5 Earths,12.143,2016,Neptune-like,0.376 x Jupiter,88.4 days,Kepler-955,Transit,2574.4444444444443,0.89,0.84,muy caliente,criogenia,0.376,16.5
2316,2316,2316,3735,Kepler-953 c,783.0,1.81 Earths,12.143,2016,Super Earth,1.19 x Earth,9.1 days,Kepler-956,Transit,2957.777777777778,1.1,1.15,muy caliente,criogenia,1.19,1.81
2317,2317,2317,3736,Kepler-954 b,731.0,5.99 Earths,12.943,2016,Neptune-like,0.207 x Jupiter,16.8 days,Kepler-957,Transit,2359.4444444444443,0.81,0.75,muy caliente,criogenia,0.207,5.99
2318,2318,2318,3737,Kepler-955 b,2078.0,9.96 Earths,14.627,2016,Neptune-like,0.279 x Jupiter,14.5 days,Kepler-958,Transit,2613.8888888888887,0.91,0.86,muy caliente,criogenia,0.279,9.96
2319,2319,2319,3738,Kepler-956 b,2058.0,9.27 Earths,13.289,2016,Neptune-like,0.268 x Jupiter,5.2 days,Kepler-959,Transit,3493.8888888888887,1.6,2.01,muy caliente,criogenia,0.268,9.27
2320,2320,2320,3739,Kepler-957 b,2443.0,25.9 Earths,15.691,2016,Neptune-like,0.491 x Jupiter,5.9 days,Kepler-96,Transit,2763.333333333333,1.0,1.02,muy caliente,criogenia,0.491,25.9
2321,2321,2321,3740,Kepler-958 b,1523.0,4.9 Earths,13.73,2016,Super Earth,2.06 x Earth,9.8 days,Kepler-960,Transit,2243.8888888888887,0.77,0.72,muy caliente,criogenia,2.06,4.9
2322,2322,2322,3741,Kepler-959 b,3272.0,17.6 Earths,12.466,2016,Neptune-like,0.391 x Jupiter,14.8 days,Kepler-961,Transit,2703.333333333333,0.96,0.9,muy caliente,criogenia,0.391,17.6
2323,2323,2323,3742,Kepler-95 b,1472.0,13 Earths,12.304,2014,Neptune-like,0.305 x Jupiter,11.5 days,Kepler-962,Transit,2645.555555555556,0.93,0.86,muy caliente,criogenia,0.305,13
2324,2324,2324,3743,Kepler-960 b,972.0,5.86 Earths,13.841,2016,Neptune-like,0.204 x Jupiter,3.1 days,Kepler-963,Transit,2636.111111111112,0.91,0.87,muy caliente,criogenia,0.204,5.86
2325,2325,2325,3744,Kepler-961 b,1980.0,7.04 Earths,14.043,2016,Neptune-like,0.227 x Jupiter,16.9 days,Kepler-964,Transit,2617.222222222222,0.93,0.84,muy caliente,criogenia,0.227,7.04
2326,2326,2326,3745,Kepler-962 b,1432.0,4.54 Earths,13.558,2016,Super Earth,1.97 x Earth,12.1 days,Kepler-965,Transit,2872.222222222222,1.05,1.15,muy caliente,criogenia,1.97,4.54
2327,2327,2327,3746,Kepler-963 b,2564.0,7.56 Earths,14.912,2016,Neptune-like,0.237 x Jupiter,10 days,Kepler-966,Transit,2846.6666666666665,1.02,1.02,muy caliente,criogenia,0.237,7.56
2328,2328,2328,3747,Kepler-964 b,1559.0,5.14 Earths,13.903,2016,Neptune-like,2.12 x Earth,13.5 days,Kepler-967,Transit,2478.8888888888887,0.84,0.8,muy caliente,criogenia,2.12,5.14
2329,2329,2329,3748,Kepler-965 b,2016.0,11.4 Earths,13.333,2016,Neptune-like,0.302 x Jupiter,134.3 days,Kepler-967,Transit,2478.8888888888887,0.84,0.8,muy caliente,criogenia,0.302,11.4
